lat,long,alt,time
-2565.8769999989768,1818.0029999868452,1498.8500000000004,101
-2626.815999998939,1861.164999986613,1520.1700000000005,102
-2688.4589999989566,1904.8239999864336,1541.6100000000006,103
-2750.805999998959,1948.9809999862473,1563.1700000000005,104
-2813.8559999989347,1993.6359999860542,1584.8600000000006,105
-2877.5959999989445,2038.7769999859984,1606.6500000000005,106
-2942.1649999989077,2084.4979999858992,1628.5500000000006,107
-3007.3579999989156,2130.65599998572,1650.5000000000007,108
-3073.1209999989055,2177.211999985502,1672.4800000000007,109
-3139.3899999989108,2224.1189999854782,1694.4700000000007,110
-3206.0939999988836,2271.3289999853714,1716.4600000000007,111
-3273.155999998848,2318.784999985155,1738.4500000000007,112
-3340.5259999988593,2366.4469999849302,1760.4300000000007,113
-3407.991999998855,2414.1709999847194,1782.4000000000008,114
-3475.4899999988697,2461.917999984564,1804.3700000000008,115
-3542.9969999988475,2509.6699999843963,1826.3400000000008,116
-3610.485999998828,2557.4119999842537,1848.3100000000009,117
-3677.9369999987907,2605.1339999841616,1870.2800000000009,118
-3745.3649999987692,2652.8429999839886,1892.250000000001,119
-3812.771999998786,2700.541999983841,1914.220000000001,120
-3880.1649999987817,2748.2339999838246,1936.190000000001,121
-3947.5479999988024,2795.9219999837615,1958.170000000001,122
-4014.9289999988,2843.6099999836983,1980.150000000001,123
-4082.308999998786,2891.2979999836352,2002.140000000001,124
-4149.689999998784,2938.9869999835128,2024.130000000001,125
-4217.072999998804,2986.6749999834497,2046.120000000001,126
-4284.458999998789,3034.3629999833865,2068.110000000001,127
-4351.846999998797,3082.049999983383,2090.110000000001,128
-4419.236999998758,3129.736999983379,2112.110000000001,129
-4486.629999998753,3177.42199998321,2134.110000000001,130
-4554.023999998761,3225.1059999831,2156.110000000001,131
-4621.417999998768,3272.78999998299,2178.120000000001,132
-4688.811999998776,3320.474999982821,2200.130000000001,133
-4756.204999998771,3368.1609999825923,2222.1400000000012,134
-4823.597999998767,3415.8469999823637,2244.1400000000012,135
-4890.98999999875,3463.5319999821945,2266.1500000000015,136
-4958.382999998746,3511.2169999820253,2288.1500000000015,137
-5025.77499999873,3558.899999981975,2310.1500000000015,138
-5093.166999998713,3606.5829999819243,2332.1500000000015,139
-5160.559999998709,3654.265999981874,2354.1500000000015,140
-5227.951999998693,3701.949999981764,2376.1500000000015,141
-5295.342999998666,3749.633999981654,2398.1500000000015,142
-5362.733999998638,3797.318999981485,2420.1500000000015,143
-5430.12499999861,3845.0049999812563,2442.1500000000015,144
-5497.515999998583,3892.6919999812526,2464.1500000000015,145
-5564.905999998543,3940.3769999810834,2486.1500000000015,146
-5632.295999998503,3988.062999980855,2508.1500000000015,147
-5699.685999998464,4035.749999980851,2530.1500000000015,148
-5767.075999998424,4083.4369999808473,2552.1500000000015,149
-5834.465999998384,4131.121999980678,2574.1500000000015,150
-5901.8569999983565,4178.806999980508,2596.1500000000015,151
-5969.247999998329,4226.491999980339,2618.1400000000012,152
-6036.638999998301,4274.174999980289,2640.130000000001,153
-6104.0299999982735,4321.856999980013,2662.120000000001,154
-6171.422999998269,4369.536999979857,2684.1100000000006,155
-6238.8159999982645,4417.216999979701,2706.1000000000004,156
-6306.206999998237,4464.895999979603,2728.0800000000004,157
-6373.597999998209,4512.576999979387,2750.0600000000004,158
-6440.9899999981935,4560.2599999793365,2772.0400000000004,159
-6508.381999998177,4607.943999979227,2794.0200000000004,160
-6575.77399999816,4655.628999979057,2816.0000000000005,161
-6643.164999998133,4703.314999978828,2837.9900000000007,162
-6710.554999998093,4751.0009999786,2859.9800000000005,163
-6777.944999998053,4798.687999978596,2881.9700000000003,164
-6845.334999998014,4846.374999978592,2903.96,165
