lat,long,alt,time
-77.4207215,236.84074070000003,20,0
0,0,0,0
-0.003999999975690116,0.002000000023372195,-0.03000000000002956,0.1
-0.003999999975690116,0.002000000023372195,-0.03000000000002956,0.2
-0.008000000022434506,0.002000000023372195,-0.08000000000004093,0.30000000000000004
-0.008000000022434506,0.002000000023372195,-0.08000000000004093,0.4
-0.008000000022434506,0.002000000023372195,-0.08000000000004093,0.5
-0.009999999974752427,0.001000000082740371,-0.11000000000001364,0.6
-0.009999999974752427,0.001000000082740371,-0.11000000000001364,0.7
-0.011999999998124622,-0.002000000023372195,-0.12999999999999545,0.7999999999999999
-0.011999999998124622,-0.002000000023372195,-0.12999999999999545,0.8999999999999999
-0.011999999998124622,-0.002000000023372195,-0.12999999999999545,0.9999999999999999
-0.016999999985500835,-0.0049999999873762135,-0.12000000000000455,1.0999999999999999
-0.016999999985500835,-0.0049999999873762135,-0.12000000000000455,1.2
-0.02199999997287705,-0.010999999915384251,-0.10000000000002274,1.3
-0.02199999997287705,-0.010999999915384251,-0.10000000000002274,1.4000000000000001
-0.02199999997287705,-0.010999999915384251,-0.10000000000002274,1.5000000000000002
-0.026999999960253263,-0.01799999992613266,-0.10000000000002274,1.6000000000000003
-0.026999999960253263,-0.01799999992613266,-0.10000000000002274,1.7000000000000004
-0.029999999995311555,-0.023999999996249244,-0.08000000000004093,1.8000000000000005
-0.029999999995311555,-0.023999999996249244,-0.08000000000004093,1.9000000000000006
-0.029999999995311555,-0.023999999996249244,-0.08000000000004093,2.0000000000000004
-0.03399999997100167,-0.031999999947629476,-0.03000000000002956,2.1000000000000005
-0.03399999997100167,-0.031999999947629476,-0.03000000000002956,2.2000000000000006
-0.03800000001774606,-0.0419999999223819,0.009999999999990905,2.3000000000000007
-0.03800000001774606,-0.0419999999223819,0.009999999999990905,2.400000000000001
-0.03800000001774606,-0.0419999999223819,0.009999999999990905,2.500000000000001
-0.03999999997006398,-0.04799999999249849,0.029999999999972715,2.600000000000001
-0.03999999997006398,-0.04799999999249849,0.029999999999972715,2.700000000000001
-0.04099999998175008,-0.05700000002661909,0.029999999999972715,2.800000000000001
-0.04099999998175008,-0.05700000002661909,0.029999999999972715,2.9000000000000012
-0.04099999998175008,-0.05700000002661909,0.029999999999972715,3.0000000000000013
-0.03900000002943216,-0.0640000000373675,0.029999999999972715,3.1000000000000014
