lat,long,alt,time
0,0,0,0
20.175000000008936,-25.227999998378436,164.6600000000002,16
-0.005000000058430487,0.011000000199601345,9.850000000000023,1
23.763000000016632,-29.703999998389463,175.5300000000002,17
-0.0060000000701165845,0.014000000305713911,19.860000000000014,2
27.651000000048498,-34.544999998331605,186.46000000000015,18
0.03799999987563751,-0.04299999972090518,29.91999999999996,3
31.79800000005173,-39.679999998156745,197.43000000000018,19
0.20799999987275442,-0.24599999960628338,40.02999999999997,4
36.183000000065135,-45.109999998089734,208.4000000000002,20
0.5289999998581152,-0.6309999994869031,50.18999999999994,5
40.67500000004998,-50.689999997928226,219.37000000000023,21
1.0349999998027215,-1.238999999486623,60.409999999999854,6
45.202000000017506,-56.32199999780596,230.35000000000025,22
1.7489999997621908,-2.100999999470332,70.69999999999982,7
49.74799999999391,-61.92399999775944,241.33000000000027,23
2.6969999997561445,-3.2479999993029196,81.04999999999984,8
54.301999999992745,-67.43199999760918,252.33000000000027,24
3.8989999997340874,-4.701999999099371,91.45999999999981,9
58.85399999996821,-72.7809999975193,263.34000000000026,25
5.438999999682892,-6.564999999056909,101.95999999999981,10
63.39900000000398,-77.80499999739732,274.3900000000002,26
7.256999999682989,-8.763999998961935,112.51999999999975,11
67.937000000029,-82.48999999722173,285.49000000000024,27
9.357999999650701,-11.30699999890794,123.13999999999976,12
72.46500000000822,-86.78999999716552,296.6300000000002,28
11.818999999633206,-14.291999998761185,133.8399999999997,13
76.98500000003605,-90.66799999715158,307.8200000000003,29
14.571999999617447,-17.635999998617535,144.60999999999967,14
81.49800000005314,-94.0899999972089,319.0600000000003,30
17.618999999626794,-21.33699999859573,155.4399999999996,15
86.00500000007116,-97.02999999717576,330.35000000000025,31
20.96099999960188,-25.399999998398926,166.3299999999996,16
90.50600000009013,-99.35199999716815,341.7000000000003,32
24.59999999956608,-29.829999998298717,177.2899999999995,17
95.00200000012171,-101.16499999696771,353.09000000000026,33
28.532999999555386,-34.61299999827361,188.3099999999995,18
99.49400000010655,-102.45999999682454,364.5300000000003,34
32.766999999509494,-39.74099999823011,199.35999999999945,19
103.98100000010402,-103.23399999663252,376.0200000000003,35
37.17399999949578,-45.09199999830571,210.4099999999994,20
108.46600000007811,-103.48299999662913,387.5500000000003,36
41.67599999945537,-50.58599999813396,221.46999999999935,21
112.9510000000522,-103.2049999966489,399.13000000000034,37
46.20699999939859,-56.1279999979547,232.5299999999993,22
117.43700000003798,-102.26399999652358,410.7700000000003,38
50.7489999993993,-61.63999999785119,243.58999999999924,23
121.92600000005882,-100.7929999963153,422.4600000000004,39
55.29399999936402,-67.05599999776268,254.65999999999917,24
126.41700000003198,-98.78899999620216,434.2000000000004,40
