lat,long,alt,time
0,0,0,0
0.00400000004674439,0.03299999974615275,9.720000000000027,1
0.00800000009348878,0.06499999955167368,19.56000000000006,2
0.05200000011029715,0.034999999343199306,29.490000000000123,3
0.18700000012472628,-0.10600000081240069,39.49000000000012,4
0.49700000012364853,-0.4680000009216201,49.56000000000017,5
0.9890000001178123,-1.057000001196684,59.70000000000027,6
1.689000000126839,-1.908000001265009,69.91000000000031,7
2.621000000146978,-3.0500000013944373,80.1800000000004,8
3.8080000001627923,-4.506000001640587,90.51000000000045,9
5.267000000159783,-6.2960000016687445,100.91000000000054,10
7.0770000002085,-8.52000000179487,111.39000000000055,11
9.172000000248204,-11.097000001996093,121.93000000000063,12
11.561000000241961,-14.034000002141056,132.54000000000065,13
14.244000000260826,-17.337000002157765,143.21000000000072,14
17.297000000269236,-21.101000002374803,153.96000000000072,15
20.647000000266758,-25.237000002391596,164.78000000000077,16
24.29400000025339,-29.74500000249236,175.67000000000087,17
28.237000000288504,-34.60900000277434,186.6200000000009,18
32.42800000030854,-39.760000002786455,197.60000000000093,19
36.80400000028783,-45.1490000028798,208.58000000000095,20
41.29200000029698,-50.70500000300626,219.56000000000097,21
45.81800000032388,-56.32700000319346,230.540000000001,22
50.361000000336276,-61.92300000321893,241.530000000001,23
54.908000000324364,-67.42500000342488,252.530000000001,24
59.450000000325076,-72.77000000357248,263.5500000000011,25
63.98500000031504,-77.87100000371083,274.59000000000117,26
68.51300000029426,-82.65300000374509,285.6800000000012,27
73.02800000033471,-86.97200000398198,296.8300000000013,28
77.53400000034105,-90.87600000412976,308.03000000000134,29
82.03300000033664,-94.33100000421746,319.28000000000134,30
86.52700000034486,-97.31100000436754,330.5700000000014,31
91.01700000037738,-99.80100000461789,341.91000000000145,32
95.50400000037484,-101.66600000474091,353.31000000000154,33
99.98900000041999,-103.0190000048492,364.7500000000016,34
104.47300000045345,-103.85400000501477,376.2400000000016,35
108.95600000047523,-104.16900000507212,387.7800000000017,36
113.439000000497,-103.96100000519937,399.3700000000017,37
